2ci_qrup
year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2024-2025;Sumqayıt Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;200.0;;YES;51.0;
2024-2025;Sumqayıt Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Q;200.0;;YES;71.7;
2024-2025;Sumqayıt Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;248.8;;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;220.2;;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;214.0;410.3;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;92.8;
2024-2025;Sumqayıt Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;245.4;;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;92.3;
2024-2025;Sumqayıt Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;243.7;;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;Marketinq;;Azerbaijani;Q;204.0;361.4;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;88.9;
2024-2025;Sumqayıt Dövlət Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;91.7;
2024-2025;Sumqayıt Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;348.5;YES;93.1;
2024-2025;Sumqayıt Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;91.4;
2024-2025;Sumqayıt Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;290.7;290.7;NO;;
2024-2025;Sumqayıt Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;197.4;277.9;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;205.5;;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;171.6;;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;68.0;
2024-2025;Mingəçevir Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;;YES;86.0;
2024-2025;Mingəçevir Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;429.2;YES;77.7;
2024-2025;Mingəçevir Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;91.6;
2024-2025;Mingəçevir Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;475.6;YES;77.2;
2024-2025;Mingəçevir Dövlət Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;91.3;
2024-2025;Mingəçevir Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;183.1;;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Marketinq;;Azerbaijani;Q;153.5;;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;70.9;
2024-2025;Mingəçevir Dövlət Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;88.3;
2024-2025;Mingəçevir Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;357.8;YES;72.1;
2024-2025;Mingəçevir Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;89.1;
2024-2025;Mingəçevir Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;156.3;267.9;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;150.0;;YES;90.7;
2024-2025;Mingəçevir Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;165.6;277.6;NO;;
2024-2025;Mingəçevir Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;150.0;;YES;96.0;
2024-2025;Lənkəran Dövlət Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;200.0;335.7;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;218.1;307.9;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;205.5;;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;163.7;;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;373.2;YES;63.4;
2024-2025;Lənkəran Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;421.0;YES;72.9;
2024-2025;Lənkəran Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;87.9;
2024-2025;Lənkəran Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;466.5;YES;69.1;
2024-2025;Lənkəran Dövlət Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;87.8;
2024-2025;Lənkəran Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;184.5;;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Marketinq;;Azerbaijani;Q;150.5;;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;66.2;
2024-2025;Lənkəran Dövlət Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;83.8;
2024-2025;Lənkəran Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;348.4;YES;66.0;
2024-2025;Lənkəran Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;86.1;
2024-2025;Lənkəran Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;164.6;269.1;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;150.0;;YES;89.0;
2024-2025;Lənkəran Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;172.1;278.5;NO;;
2024-2025;Lənkəran Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;150.0;;YES;91.8;
2024-2025;Qarabağ Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;382.7;382.7;NO;;
2024-2025;Qarabağ Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;335.7;335.7;NO;;
2024-2025;Qarabağ Universiteti;İqtisadiyyat;;Azerbaijani;Ə;441.8;441.8;NO;;
2024-2025;Qarabağ Universiteti;Maliyyə;;Azerbaijani;Ə;500.5;500.5;NO;;
2024-2025;Qarabağ Universiteti;Menecment;;Azerbaijani;Ə;355.7;355.7;NO;;
2024-2025;Qarabağ Universiteti;Mühasibat;;Azerbaijani;Ə;375.8;375.8;NO;;
2024-2025;Qarabağ Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;275.0;275.0;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;200.0;;YES;51.0;
2024-2025;Azərbaycan Kooperasiya Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;191.0;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;169.0;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Davamlı inkişafın idarə edilməsi;;Azerbaijani;Ə;200.0;;YES;69.2;
2024-2025;Azərbaycan Kooperasiya Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;71.0;
2024-2025;Azərbaycan Kooperasiya Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;;YES;83.7;
2024-2025;Azərbaycan Kooperasiya Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;79.8;
2024-2025;Azərbaycan Kooperasiya Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;89.1;
2024-2025;Azərbaycan Kooperasiya Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;74.6;
2024-2025;Azərbaycan Kooperasiya Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;87.9;
2024-2025;Azərbaycan Kooperasiya Universiteti;Marketinq;;Azerbaijani;Ə;181.9;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Marketinq;;Azerbaijani;Q;161.2;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;74.7;
2024-2025;Azərbaycan Kooperasiya Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;86.2;
2024-2025;Azərbaycan Kooperasiya Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;73.8;
2024-2025;Azərbaycan Kooperasiya Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;86.8;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;176.7;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;153.7;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;150.0;;YES;98.9;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm işinin təşkili;;English;Ə;171.8;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;178.0;274.8;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;200.0;;YES;51.0;
2024-2025;Azərbaycan Kooperasiya Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;233.1;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;187.9;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Biznesin idarə edilməsi;;English;Ə;259.9;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;83.3;
2024-2025;Azərbaycan Kooperasiya Universiteti;İqtisadiyyat;;English;Ə;200.0;420.2;YES;80.7;
2024-2025;Azərbaycan Kooperasiya Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;86.4;
2024-2025;Azərbaycan Kooperasiya Universiteti;Maliyyə;;English;Ə;200.0;;YES;79.2;
2024-2025;Azərbaycan Kooperasiya Universiteti;Marketinq;;Azerbaijani;Ə;214.5;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Marketinq;;Azerbaijani;Q;170.6;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Marketinq;;English;Ə;252.5;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;80.8;
2024-2025;Azərbaycan Kooperasiya Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;80.9;
2024-2025;Azərbaycan Kooperasiya Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;88.5;
2024-2025;Azərbaycan Kooperasiya Universiteti;Mühasibat;;English;Ə;200.0;;YES;76.6;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;181.9;273.9;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;156.5;;NO;;
2024-2025;Azərbaycan Kooperasiya Universiteti;Turizm işinin təşkili ;;English;Ə;209.8;;NO;;
2024-2025;Qərbi Kaspi Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;207.6;;NO;;
2024-2025;Qərbi Kaspi Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;195.6;;NO;;
2024-2025;Qərbi Kaspi Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;66.0;
2024-2025;Qərbi Kaspi Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;70.3;
2024-2025;Qərbi Kaspi Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;85.4;
2024-2025;Qərbi Kaspi Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;69.7;
2024-2025;Qərbi Kaspi Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;85.8;
2024-2025;Qərbi Kaspi Universiteti;Marketinq;;Azerbaijani;Ə;185.5;;NO;;
2024-2025;Qərbi Kaspi Universiteti;Marketinq;;Azerbaijani;Q;150.0;;YES;81.5;
2024-2025;Qərbi Kaspi Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;69.2;
2024-2025;Qərbi Kaspi Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;84.3;
2024-2025;Qərbi Kaspi Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;166.3;268.5;NO;;
2024-2025;Qərbi Kaspi Universiteti;Turizm işinin təşkili;;English;Ə;150.0;274.0;YES;89.6;
2024-2025;Qərbi Kaspi Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;157.4;274.4;NO;;
2024-2025;Qərbi Kaspi Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;150.0;;YES;94.0;
2024-2025;Xəzər Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;200.0;328.0;NO;;
2024-2025;Xəzər Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;339.8;339.8;NO;;
2024-2025;Xəzər Universiteti;Biznesin idarə edilməsi;;English;Ə;246.4;486.9;NO;;
2024-2025;Xəzər Universiteti;İqtisadiyyat;;English;Ə;416.1;416.1;NO;;
2024-2025;Xəzər Universiteti;Maliyyə;;English;Ə;200.0;457.4;YES;81.9;
2024-2025;Xəzər Universiteti;Marketinq;;English;Ə;217.1;368.9;NO;;
2024-2025;Xəzər Universiteti;Menecment;;English;Ə;200.0;438.5;YES;72.4;
2024-2025;Xəzər Universiteti;Mühasibat;;English;Ə;200.0;348.3;NO;;
2024-2025;Xəzər Universiteti;Turizm işinin təşkili;;English;Ə;276.7;276.7;NO;;
2024-2025;Bakı Avrasiya Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;214.6;;NO;;
2024-2025;Bakı Avrasiya Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;178.1;;NO;;
2024-2025;Bakı Avrasiya Universiteti;Biznesin idarə edilməsi;;English;Ə;218.4;;NO;;
2024-2025;Bakı Avrasiya Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;68.6;
2024-2025;Bakı Avrasiya Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;77.2;
2024-2025;Bakı Avrasiya Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;75.1;
2024-2025;Bakı Avrasiya Universiteti;Marketinq;;Azerbaijani;Ə;198.9;;NO;;
2024-2025;Bakı Avrasiya Universiteti;Marketinq;;Azerbaijani;Q;173.0;;NO;;
2024-2025;Bakı Avrasiya Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;72.4;
2024-2025;Bakı Avrasiya Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;72.8;
2024-2025;Bakı Avrasiya Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;88.9;
2024-2025;Bakı Avrasiya Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;194.2;274.9;NO;;
2024-2025;Bakı Avrasiya Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;167.9;;NO;;
2024-2025;Bakı Qızlar Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;200.0;;NO;;
2024-2025;Bakı Qızlar Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;174.6;;NO;;
2024-2025;Bakı Qızlar Universiteti;Biznesin idarə edilməsi;;English;Ə;233.2;;NO;;
2024-2025;Bakı Qızlar Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;227.0;;NO;;
2024-2025;Bakı Qızlar Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;72.2;
2024-2025;Bakı Qızlar Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;;YES;86.8;
2024-2025;Bakı Qızlar Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;95.7;
2024-2025;Bakı Qızlar Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;94.3;
2024-2025;Bakı Qızlar Universiteti;İqtisadiyyat;;English;Ə;200.0;;YES;60.5;
2024-2025;Bakı Qızlar Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;96.1;
2024-2025;Bakı Qızlar Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;91.3;
2024-2025;Bakı Qızlar Universiteti;Marketinq;;Azerbaijani;Q;164.9;;NO;;
2024-2025;Bakı Qızlar Universiteti;Marketinq;;English;Ə;199.9;;NO;;
2024-2025;Bakı Qızlar Universiteti;Marketinq;;Azerbaijani;Ə;209.7;;NO;;
2024-2025;Bakı Qızlar Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;85.3;
2024-2025;Bakı Qızlar Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;90.5;
2024-2025;Bakı Qızlar Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;91.2;
2024-2025;Bakı Qızlar Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;86.1;
2024-2025;Bakı Qızlar Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;161.9;303.6;NO;;
2024-2025;Bakı Qızlar Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;196.4;274.1;NO;;
2024-2025;Bakı Biznes Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;200.0;;YES;51.0;
2024-2025;Bakı Biznes Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;216.6;;NO;;
2024-2025;Bakı Biznes Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;198.2;;NO;;
2024-2025;Bakı Biznes Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;71.3;
2024-2025;Bakı Biznes Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;;YES;83.6;
2024-2025;Bakı Biznes Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;81.5;
2024-2025;Bakı Biznes Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;89.6;
2024-2025;Bakı Biznes Universiteti;İqtisadiyyat;;English;Ə;200.0;;YES;78.3;
2024-2025;Bakı Biznes Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;79.2;
2024-2025;Bakı Biznes Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;90.0;
2024-2025;Bakı Biznes Universiteti;Marketinq;;Azerbaijani;Ə;197.4;;NO;;
2024-2025;Bakı Biznes Universiteti;Marketinq;;Azerbaijani;Q;179.7;;NO;;
2024-2025;Bakı Biznes Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;77.7;
2024-2025;Bakı Biznes Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;88.0;
2024-2025;Bakı Biznes Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;75.2;
2024-2025;Bakı Biznes Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;88.6;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;69.6;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;;YES;83.4;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;80.5;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;88.1;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Maliyyə;;Azerbaijani;Q;200.0;;YES;86.0;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Maliyyə;;Azerbaijani;Ə;200.0;;YES;74.7;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Marketinq;;Azerbaijani;Ə;196.6;;NO;;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Marketinq;;Azerbaijani;Q;171.2;;NO;;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Mühasibat;;Azerbaijani;Q;200.0;;YES;86.3;
2024-2025;Azərbaycan Əmək və Sosial Münasibətlər Akademiyası;Mühasibat;;Azerbaijani;Ə;200.0;;YES;72.7;
